framewise_displacement	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	eddy_stdevs	original_file	grad_x	grad_y	grad_z	bval	image_mean	series_b0_mean	series_b0_correction	Patch2Self_pre	Patch2Self_post	Patch2Self_change	MRDeGibbs_pre	MRDeGibbs_post	MRDeGibbs_change
0.26444489195	-0.1147561326	-0.2401139066	-0.2824985185	-0.001457609003	0.002744207624	-0.001735587139	1.04546178	sub-001_ses-01_acq-cmrrmbep2ddiff9660b250030b10006b0_dir-AP_dwi.nii.gz	0.860964	-0.427333	0.275913	2500.0	311.5046474885163	1692.07444605122	1.0	311.8103645833333	311.63573562432566	0.1504213110834717	311.63573562432566	311.5046474885163	0.0384640773360901
0.3858901590999999	-0.06466045685	-0.1208760361	-0.3676518666	-0.001094776788	0.002344082808	-0.003600695403	-19.4786543	sub-001_ses-01_acq-cmrrmbep2ddiff9660b250030b10006b0_dir-AP_dwi.nii.gz	0.788032	-0.610965	0.0756781	1000.0	563.6939249653147	1692.07444605122	1.0	563.3169295634921	564.164339474455	0.0936931384657602	564.164339474455	563.6939249653147	0.0364009553205018
0.632291687215	-0.1823770211	-0.5111055506	-0.3105022005	-0.0007184240967	0.00191367371	-0.003063538345	33.5564591	sub-001_ses-01_acq-cmrrmbep2ddiff9660b250030b10006b0_dir-AP_dwi.nii.gz	-0.74408	-0.614724	-0.261648	2500.0	314.86055859711223	1692.07444605122	1.0	314.6900942460317	314.9825389096617	0.1482864892501073	314.9825389096617	314.86055859711223	0.0374476226199591
0.3232429010649999	-0.1405464035	-0.3501462411	-0.3456087388	-0.001887609018	0.002292283345	-0.003222672502	7.8640609999999995	sub-001_ses-01_acq-cmrrmbep2ddiff9660b250030b10006b0_dir-AP_dwi.nii.gz	-0.35136	0.23662	0.905846	2500.0	309.6076167401158	1692.07444605122	1.0	311.36577380952383	309.7467354796472	0.151953952308521	309.7467354796472	309.6076167401158	0.0361807509153323
0.16121298850000004	-0.1130331911	-0.3919673	-0.3578120589	-0.001115983003	0.002238952322	-0.003991223406	24.058322099999998	sub-001_ses-01_acq-cmrrmbep2ddiff9660b250030b10006b0_dir-AP_dwi.nii.gz	-0.890885	-0.451979	-0.0451559	1000.0	567.7934861972338	1692.07444605122	1.0	569.743621031746	568.2800548835919	0.0961008736671139	568.2800548835919	567.7934861972338	0.0369132204375805
0.2254376861	-0.1144841073	-0.3303030538	-0.328668122	-0.001954135485	0.002386105945	-0.002312957775	-4.2213052	sub-001_ses-01_acq-cmrrmbep2ddiff9660b250030b10006b0_dir-AP_dwi.nii.gz	0.937671	-0.345651	0.0360255	2500.0	314.1999792190663	1692.07444605122	1.0	314.33666666666664	314.3424204240864	0.1456718858250682	314.3424204240864	314.1999792190663	0.0366489721939452
0.6027648255355	-0.09945789324	0.04619068233	-0.3650899953	2.20037191e-06	0.002418899676	-0.003820288228	0.0	sub-001_ses-01_acq-cmrrmbep2ddiff9660b250030b10006b0_dir-AP_dwi.nii.gz	0.0	0.0	0.0	0.0	1685.0208109837072	1692.07444605122	1.0	1693.1121701388888	1688.9135226715462	0.06570218772956	1688.9135226715462	1685.0208109837072	0.0645157895334196
0.6499536532355	-0.1539607498	-0.3520633325	-0.298709367	-0.001334515749	0.00226536789	-0.002694213064	-15.2066862	sub-001_ses-01_acq-cmrrmbep2ddiff9660b250030b10006b0_dir-AP_dwi.nii.gz	-0.286243	-0.664457	0.690334	2500.0	303.90808611120707	1692.07444605122	1.0	305.1691815476191	304.0739688822794	0.1473823406626404	304.0739688822794	303.90808611120707	0.0372159267083075
0.7618866601199998	-0.1152130963	0.09842076007	-0.4148979732	-0.002207931597	0.002863948932	-0.004351542331	28.841458900000003	sub-001_ses-01_acq-cmrrmbep2ddiff9660b250030b10006b0_dir-AP_dwi.nii.gz	0.593248	0.355716	0.722165	1000.0	561.1862198463741	1692.07444605122	1.0	559.7987599206349	561.6831442815475	0.0987040767031057	561.6831442815475	561.1862198463741	0.0367387890523268
0.71245597152	-0.1274060314	-0.4069297529	-0.3195696306	-0.002096375218	0.002504637232	-0.002830726793	-11.0556324	sub-001_ses-01_acq-cmrrmbep2ddiff9660b250030b10006b0_dir-AP_dwi.nii.gz	-0.400893	0.916078	-0.00930093	2500.0	309.72790213833184	1692.07444605122	1.0	310.6246614583333	309.87821431747784	0.1451446527202905	309.87821431747784	309.72790213833184	0.0377180314104669
